Date,Description,Type,State,City,IsOptional
04/23/2025 00:00:00,Feriado Municipal,City,RJ,santa maria madalena,False
06/08/2025 00:00:00,Feriado Municipal,City,RJ,santa maria madalena,False
06/13/2025 00:00:00,Dia de Santo Antônio,City,RJ,santa maria madalena,False
06/29/2025 00:00:00,Feriado Municipal,City,RJ,santa maria madalena,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,santa maria madalena,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,santa maria madalena,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,santa maria madalena,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,santo antonio de padua,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,santo antonio de padua,False
06/13/2025 00:00:00,Dia de Santo Antônio,City,RJ,santo antonio de padua,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,santo antonio de padua,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,santo antonio de padua,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,santo antonio de padua,False
12/08/2025 00:00:00,Feriado Municipal,City,RJ,santo antonio de padua,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao fidelis,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,sao fidelis,False
04/24/2025 00:00:00,Feriado Municipal,City,RJ,sao fidelis,False
08/06/2025 00:00:00,Feriado Municipal,City,RJ,sao fidelis,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao fidelis,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao fidelis,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao fidelis,False
12/08/2025 00:00:00,Feriado Municipal,City,RJ,sao fidelis,False
01/18/2025 00:00:00,Feriado Municipal,City,RJ,sao francisco de itabapoana,False
04/02/2025 00:00:00,Feriado Municipal,City,RJ,sao francisco de itabapoana,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao francisco de itabapoana,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao francisco de itabapoana,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao francisco de itabapoana,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao francisco de itabapoana,False
11/30/2025 00:00:00,Feriado Municipal,City,RJ,sao francisco de itabapoana,False
12/08/2025 00:00:00,Feriado Municipal,City,RJ,sao francisco de itabapoana,False
01/10/2025 00:00:00,São Gonçalo,City,RJ,sao goncalo,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao goncalo,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,sao goncalo,False
09/22/2025 00:00:00,Feriado Municipal,City,RJ,sao goncalo,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao goncalo,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao goncalo,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao goncalo,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao joao da barra,False
04/28/2025 00:00:00,N. Sra. da Penha,City,RJ,sao joao da barra,False
06/17/2025 00:00:00,Aniversário,City,RJ,sao joao da barra,False
06/24/2025 00:00:00,Padroeiro,City,RJ,sao joao da barra,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao joao da barra,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao joao da barra,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao joao da barra,False
12/08/2025 00:00:00,N. Sra. Conceição,City,RJ,sao joao da barra,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao joao de meriti,False
06/24/2025 00:00:00,Padroeiro,City,RJ,sao joao de meriti,False
08/21/2025 00:00:00,Aniversário,City,RJ,sao joao de meriti,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao joao de meriti,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao joao de meriti,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao joao de meriti,False
03/19/2025 00:00:00,São José,City,RJ,sao jose de uba,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao jose de uba,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,sao jose de uba,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao jose de uba,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao jose de uba,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao jose de uba,False
12/28/2025 00:00:00,Feriado Municipal,City,RJ,sao jose de uba,False
03/19/2025 00:00:00,São José,City,RJ,sao jose do vale do rio preto,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao jose do vale do rio preto,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,sao jose do vale do rio preto,False
08/15/2025 00:00:00,Feriado Municipal,City,RJ,sao jose do vale do rio preto,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao jose do vale do rio preto,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao jose do vale do rio preto,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao jose do vale do rio preto,False
12/15/2025 00:00:00,Feriado Municipal,City,RJ,sao jose do vale do rio preto,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao pedro da aldeia,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,sao pedro da aldeia,False
05/16/2025 00:00:00,Feriado Municipal,City,RJ,sao pedro da aldeia,False
06/29/2025 00:00:00,Feriado Municipal,City,RJ,sao pedro da aldeia,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao pedro da aldeia,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao pedro da aldeia,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao pedro da aldeia,False
01/20/2025 00:00:00,Feriado Municipal,City,RJ,sao sebastiao do alto,False
03/25/2025 00:00:00,Feriado Municipal,City,RJ,sao sebastiao do alto,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sao sebastiao do alto,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,sao sebastiao do alto,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sao sebastiao do alto,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sao sebastiao do alto,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sao sebastiao do alto,False
12/13/2025 00:00:00,Feriado Municipal,City,RJ,sao sebastiao do alto,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sapucaia,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,sapucaia,False
06/13/2025 00:00:00,Dia de Santo Antônio,City,RJ,sapucaia,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sapucaia,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sapucaia,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sapucaia,False
12/07/2025 00:00:00,Feriado Municipal,City,RJ,sapucaia,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,saquarema,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,saquarema,False
05/08/2025 00:00:00,Feriado Municipal,City,RJ,saquarema,False
06/13/2025 00:00:00,Dia de Santo Antônio,City,RJ,saquarema,False
09/08/2025 00:00:00,Feriado Municipal,City,RJ,saquarema,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,saquarema,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,saquarema,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,saquarema,False
03/13/2025 00:00:00,Feriado Municipal,City,RJ,seropedica,False
04/02/2025 00:00:00,Feriado Municipal,City,RJ,seropedica,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,seropedica,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,seropedica,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,seropedica,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,seropedica,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,seropedica,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,silva jardim,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,silva jardim,False
05/08/2025 00:00:00,Feriado Municipal,City,RJ,silva jardim,False
09/08/2025 00:00:00,Feriado Municipal,City,RJ,silva jardim,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,silva jardim,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,silva jardim,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,silva jardim,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,sumidouro,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,sumidouro,False
06/10/2025 00:00:00,Feriado Municipal,City,RJ,sumidouro,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,sumidouro,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,sumidouro,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,sumidouro,False
12/08/2025 00:00:00,Feriado Municipal,City,RJ,sumidouro,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,tangua,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,tangua,False
08/15/2025 00:00:00,Feriado Municipal,City,RJ,tangua,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,tangua,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,tangua,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,tangua,False
12/28/2025 00:00:00,Feriado Municipal,City,RJ,tangua,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,teresopolis,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,teresopolis,False
06/13/2025 00:00:00,Dia de Santo Antônio,City,RJ,teresopolis,False
07/06/2025 00:00:00,Feriado Municipal,City,RJ,teresopolis,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,teresopolis,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,teresopolis,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,teresopolis,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,trajano de moraes,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,trajano de moraes,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,trajano de moraes,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,trajano de moraes,False
01/20/2025 00:00:00,Feriado Municipal,City,RJ,tres rios,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,tres rios,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,tres rios,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,tres rios,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,tres rios,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,tres rios,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,valenca,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,valenca,False
08/15/2025 00:00:00,Feriado Municipal,City,RJ,valenca,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,valenca,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,valenca,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,valenca,False
01/20/2025 00:00:00,Feriado Municipal,City,RJ,varre,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,varre,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,varre,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,varre,True
10/28/2025 00:00:00,Dia do Servidor Público,City,RJ,varre,True
11/20/2025 00:00:00,Dia da Consciência Negra,City,RJ,varre,False
11/25/2025 00:00:00,Feriado Municipal,City,RJ,varre,False
12/08/2025 00:00:00,Feriado Municipal,City,RJ,varre,False
04/21/2025 00:00:00,Dia de Tiradentes,City,RJ,vassouras,False
04/23/2025 00:00:00,Feriado Municipal,City,RJ,vassouras,False
09/29/2025 00:00:00,Feriado Municipal,City,RJ,vassouras,False
10/15/2025 00:00:00,Dia do Professor,City,RJ,vassouras,True
